,name,category
2026,framesdb/images/frame_brqalwomlclj52jd.jpg,Happy
2027,framesdb/images/frame_brqalwomlclj52jd.jpg,Happy
2028,framesdb/images/frame_brqalwomlclj52jd.jpg,Happy
2029,emodb_small/images/9cdwc7g0thedmx3xuw.jpg,Surprise
2030,framesdb/images/frame_h6o5bsz4zlsvrfvc.jpg,Happy
2031,mscoco/images/COCO_val2014_000000532732.jpg,Happy
2032,framesdb/images/frame_7bdlq07xfwr6t7gk.jpg,Disgust
2033,framesdb/images/frame_9yrnv788a0nksgjv.jpg,Neutral
2034,framesdb/images/frame_9yrnv788a0nksgjv.jpg,Happy
2035,framesdb/images/frame_9yrnv788a0nksgjv.jpg,Disgust
2036,framesdb/images/frame_cwxkehvw9203e7pq.jpg,Neutral
2037,framesdb/images/frame_6rg3c7wcbyqirev5.jpg,Neutral
2038,framesdb/images/frame_68it9ckwgrv1g75e.jpg,Neutral
2039,framesdb/images/frame_68it9ckwgrv1g75e.jpg,Neutral
2040,framesdb/images/frame_68it9ckwgrv1g75e.jpg,Disgust
2041,emodb_small/images/84ylr78s2vu1x66mau.jpg,Neutral
2042,mscoco/images/COCO_train2014_000000254850.jpg,Surprise
2043,emodb_small/images/gmpjvx38elyg0cye0d.jpg,Angry
2044,framesdb/images/frame_3k2hlmvz9wevem8n.jpg,Neutral
2045,framesdb/images/frame_indf21yc2tz2759w.jpg,Neutral
2046,framesdb/images/frame_9c49yhhsl8yo35gy.jpg,Surprise
2047,framesdb/images/frame_d73zxj951pnhk0me.jpg,Surprise
2048,emodb_small/images/30nuw6i66lmickmbly.jpg,Sad
2049,emodb_small/images/30nuw6i66lmickmbly.jpg,Neutral
2050,framesdb/images/frame_070wur98advufcfk.jpg,Neutral
2051,emodb_small/images/cbdh8gyyi6jo4bajto.jpg,Sad
2052,mscoco/images/COCO_train2014_000000579623.jpg,Happy
2053,emodb_small/images/cgp6kofmswswd8xnxc.jpg,Neutral
2054,framesdb/images/frame_eyezzxbmegjp0j4j.jpg,Happy
2055,framesdb/images/frame_fq9bwk7zoq09rp8r.jpg,Happy
2056,framesdb/images/frame_fq9bwk7zoq09rp8r.jpg,Happy
2057,framesdb/images/frame_fq9bwk7zoq09rp8r.jpg,Disgust
2058,framesdb/images/frame_fq9bwk7zoq09rp8r.jpg,Neutral
2059,framesdb/images/frame_fq9bwk7zoq09rp8r.jpg,Neutral
2060,framesdb/images/frame_8swt6rcc4f9xoimf.jpg,Angry
2061,framesdb/images/frame_cd4298ca3lgz6z4k.jpg,Neutral
2062,emodb_small/images/02cgoah11bes1d6555.jpg,Neutral
2063,framesdb/images/frame_0tpbihuidb9xcjkq.jpg,Neutral
2064,framesdb/images/frame_0tpbihuidb9xcjkq.jpg,Fear
2065,framesdb/images/frame_0tpbihuidb9xcjkq.jpg,Neutral
2066,ade20k/images/labelme_rsruntnxdwetlpj.jpg,Disgust
2067,framesdb/images/frame_hvkeqenbteoc6ljb.jpg,Sad
2068,framesdb/images/frame_hvkeqenbteoc6ljb.jpg,Neutral
2069,framesdb/images/frame_hvkeqenbteoc6ljb.jpg,Sad
2070,emodb_small/images/5858gu4mugrw2cejyu.jpg,Disgust
2071,framesdb/images/frame_g9vsu6qfydt2je4z.jpg,Neutral
2072,framesdb/images/frame_161jtxejhmq92x2b.jpg,Neutral
2073,framesdb/images/frame_161jtxejhmq92x2b.jpg,Disgust
2074,framesdb/images/frame_161jtxejhmq92x2b.jpg,Happy
2075,emodb_small/images/he0jwni3zb9rh0o3hy.jpg,Fear
2076,mscoco/images/COCO_train2014_000000562835.jpg,Happy
2077,mscoco/images/COCO_val2014_000000156889.jpg,Happy
2078,mscoco/images/COCO_val2014_000000156889.jpg,Neutral
2079,mscoco/images/COCO_val2014_000000526021.jpg,Neutral
2080,framesdb/images/frame_87v3t9w9diyephya.jpg,Neutral
2081,framesdb/images/frame_87v3t9w9diyephya.jpg,Disgust
2082,framesdb/images/frame_87v3t9w9diyephya.jpg,Disgust
2083,framesdb/images/frame_drzgak7qr8box19r.jpg,Neutral
2084,framesdb/images/frame_drzgak7qr8box19r.jpg,Disgust
2085,framesdb/images/frame_92xu023f264wt62w.jpg,Neutral
2086,framesdb/images/frame_92xu023f264wt62w.jpg,Neutral
2087,framesdb/images/frame_duhyn2qp4m3ceij8.jpg,Neutral
2088,framesdb/images/frame_duhyn2qp4m3ceij8.jpg,Happy
2089,framesdb/images/frame_duhyn2qp4m3ceij8.jpg,Neutral
2090,framesdb/images/frame_h99wfwzefsq0ggau.jpg,Neutral
2091,framesdb/images/frame_h99wfwzefsq0ggau.jpg,Neutral
2092,framesdb/images/frame_7voyclvnguswdb1g.jpg,Neutral
2093,framesdb/images/frame_7voyclvnguswdb1g.jpg,Neutral
2094,framesdb/images/frame_5u2bgsavos23vjx3.jpg,Neutral
2095,framesdb/images/frame_5u2bgsavos23vjx3.jpg,Happy
2096,framesdb/images/frame_5u2bgsavos23vjx3.jpg,Neutral
2097,framesdb/images/frame_5u2bgsavos23vjx3.jpg,Neutral
2098,framesdb/images/frame_5u2bgsavos23vjx3.jpg,Disgust
2099,framesdb/images/frame_5u2bgsavos23vjx3.jpg,Neutral
2100,framesdb/images/frame_2phu6f3yadwg08do.jpg,Neutral
2101,framesdb/images/frame_2phu6f3yadwg08do.jpg,Neutral
2102,framesdb/images/frame_j8gh7049e1epxvw6.jpg,Neutral
2103,framesdb/images/frame_j8gh7049e1epxvw6.jpg,Happy
2104,framesdb/images/frame_cm8oeguf2j48wjil.jpg,Angry
2105,framesdb/images/frame_cm8oeguf2j48wjil.jpg,Neutral
2106,framesdb/images/frame_cm8oeguf2j48wjil.jpg,Disgust
2107,framesdb/images/frame_9i9161c29gmlibzq.jpg,Neutral
2108,framesdb/images/frame_3jr9d9agdpsoslpx.jpg,Neutral
2109,emodb_small/images/a77hwmd2i3rbcdgy32.jpg,Sad
2110,framesdb/images/frame_azj8da6q26w1r2k6.jpg,Neutral
2111,framesdb/images/frame_cuz3lf65dngvoh0r.jpg,Neutral
2112,framesdb/images/frame_j0s89681xd0y9c22.jpg,Sad
2113,framesdb/images/frame_j0s89681xd0y9c22.jpg,Angry
2114,framesdb/images/frame_0czsfbx6xnb6y87y.jpg,Happy
2115,framesdb/images/frame_a4kmttz5xtxvbml4.jpg,Sad
2116,framesdb/images/frame_gkxdlftya4hkuc26.jpg,Neutral
2117,framesdb/images/frame_gkxdlftya4hkuc26.jpg,Neutral
2118,framesdb/images/frame_kqeyo10ahh0h0z2c.jpg,Neutral
2119,framesdb/images/frame_kqeyo10ahh0h0z2c.jpg,Surprise
2120,framesdb/images/frame_0xv2waxqdt9799lx.jpg,Neutral
2121,emodb_small/images/ekhtdcez1lztslt6z1.jpg,Sad
2122,framesdb/images/frame_76uf0w84209ewwu1.jpg,Neutral
2123,emodb_small/images/bvnl5un1jcl9g3fi27.jpg,Angry
2124,emodb_small/images/bvnl5un1jcl9g3fi27.jpg,Angry
2125,mscoco/images/COCO_val2014_000000198510.jpg,Happy
2126,framesdb/images/frame_a230y9130m96ota3.jpg,Neutral
2127,framesdb/images/frame_0qtc189klvtsj4nw.jpg,Neutral
2128,framesdb/images/frame_0qtc189klvtsj4nw.jpg,Neutral
2129,framesdb/images/frame_61vo483r25sy7ayp.jpg,Happy
2130,framesdb/images/frame_9ndtphvu1y3fcc1y.jpg,Neutral
2131,framesdb/images/frame_hn5iaoy2tj01dlo1.jpg,Disgust
2132,framesdb/images/frame_hn5iaoy2tj01dlo1.jpg,Happy
2133,framesdb/images/frame_fyy9xthd7djzpa6i.jpg,Neutral
2134,mscoco/images/COCO_train2014_000000077981.jpg,Neutral
2135,emodb_small/images/c2pixaj33wvvaso97r.jpg,Fear
2136,framesdb/images/frame_azew0yocping5k1t.jpg,Neutral
2137,framesdb/images/frame_azew0yocping5k1t.jpg,Neutral
2138,framesdb/images/frame_azew0yocping5k1t.jpg,Happy
2139,mscoco/images/COCO_val2014_000000506723.jpg,Neutral
2140,framesdb/images/frame_gkmlkxxdix27rkl8.jpg,Neutral
2141,framesdb/images/frame_2qe8tqeq5cblvrq7.jpg,Neutral
2142,framesdb/images/frame_2qe8tqeq5cblvrq7.jpg,Happy
2143,framesdb/images/frame_ax0vdmegowfn3uqv.jpg,Neutral
2144,framesdb/images/frame_ax0vdmegowfn3uqv.jpg,Surprise
2145,framesdb/images/frame_ax0vdmegowfn3uqv.jpg,Surprise
2146,framesdb/images/frame_iva7tkn21bxa3pxj.jpg,Neutral
2147,mscoco/images/COCO_val2014_000000080834.jpg,Surprise
2148,framesdb/images/frame_9bfvhkirjbt16ph0.jpg,Happy
2149,framesdb/images/frame_9bfvhkirjbt16ph0.jpg,Neutral
2150,framesdb/images/frame_9bfvhkirjbt16ph0.jpg,Fear
2151,framesdb/images/frame_fr2mpa9lybzl50ni.jpg,Neutral
2152,emodb_small/images/1ggg1cxv951z7z3yjo.jpg,Sad
2153,emodb_small/images/1ggg1cxv951z7z3yjo.jpg,Happy
2154,emodb_small/images/1ggg1cxv951z7z3yjo.jpg,Sad
2155,emodb_small/images/1ggg1cxv951z7z3yjo.jpg,Neutral
2156,framesdb/images/frame_4iobiurliv1azezs.jpg,Surprise
2157,framesdb/images/frame_4iobiurliv1azezs.jpg,Neutral
2158,framesdb/images/frame_4iobiurliv1azezs.jpg,Disgust
2159,framesdb/images/frame_4iobiurliv1azezs.jpg,Neutral
2160,framesdb/images/frame_1j723l69hmc1mjqa.jpg,Neutral
2161,framesdb/images/frame_1j723l69hmc1mjqa.jpg,Neutral
2162,framesdb/images/frame_15muez585x24ijka.jpg,Surprise
2163,framesdb/images/frame_15muez585x24ijka.jpg,Neutral
2164,framesdb/images/frame_60pcqscqal0slp6r.jpg,Neutral
2165,framesdb/images/frame_60pcqscqal0slp6r.jpg,Neutral
2166,framesdb/images/frame_60pcqscqal0slp6r.jpg,Neutral
2167,framesdb/images/frame_lkui1lbf9rdm2ft6.jpg,Disgust
2168,framesdb/images/frame_lkui1lbf9rdm2ft6.jpg,Disgust
2169,framesdb/images/frame_lkui1lbf9rdm2ft6.jpg,Disgust
2170,framesdb/images/frame_k5xl5kmxdlntul5m.jpg,Happy
2171,framesdb/images/frame_8851hj3hg9f91f2g.jpg,Angry
2172,framesdb/images/frame_8851hj3hg9f91f2g.jpg,Happy
2173,framesdb/images/frame_8851hj3hg9f91f2g.jpg,Disgust
2174,framesdb/images/frame_gq0p3yx6jtwqfhj8.jpg,Neutral
2175,framesdb/images/frame_gq0p3yx6jtwqfhj8.jpg,Neutral
2176,framesdb/images/frame_25qlipngq4ng3c37.jpg,Happy
2177,framesdb/images/frame_25qlipngq4ng3c37.jpg,Neutral
2178,framesdb/images/frame_25qlipngq4ng3c37.jpg,Neutral
2179,mscoco/images/COCO_train2014_000000066669.jpg,Neutral
2180,framesdb/images/frame_6ohv4bzb4ikp6v7x.jpg,Happy
2181,framesdb/images/frame_1w1fc6dc1yeuz8c4.jpg,Surprise
2182,framesdb/images/frame_1w1fc6dc1yeuz8c4.jpg,Neutral
2183,framesdb/images/frame_kmkvhzh54lmajdz5.jpg,Surprise
2184,framesdb/images/frame_kmkvhzh54lmajdz5.jpg,Surprise
2185,framesdb/images/frame_f6n7f83xs848kgyg.jpg,Neutral
2186,ade20k/images/sun_aijojbabpoxzlosy.jpg,Surprise
2187,framesdb/images/frame_gpuiv5j87axaz21k.jpg,Happy
2188,framesdb/images/frame_f2pgf6gjd7idq331.jpg,Neutral
2189,framesdb/images/frame_f2pgf6gjd7idq331.jpg,Neutral
2190,emodb_small/images/eobkaompjnu5h5hxxy.jpg,Neutral
2191,framesdb/images/frame_htva4up5qhy4abag.jpg,Happy
2192,framesdb/images/frame_6scunvo8jjis7v5j.jpg,Neutral
2193,framesdb/images/frame_6scunvo8jjis7v5j.jpg,Neutral
2194,framesdb/images/frame_9inudee0jmyown45.jpg,Neutral
2195,emodb_small/images/8ze4iuoys263mhil2v.jpg,Neutral
2196,framesdb/images/frame_hmk0tuw32c3brxq9.jpg,Happy
2197,mscoco/images/COCO_train2014_000000337886.jpg,Neutral
2198,framesdb/images/frame_cx4rres1w1259r1h.jpg,Happy
2199,framesdb/images/frame_lj17b72ey9a1j2hj.jpg,Fear
2200,framesdb/images/frame_lj17b72ey9a1j2hj.jpg,Neutral
2201,framesdb/images/frame_8xf4bsn6e198v9ka.jpg,Surprise
2202,framesdb/images/frame_8xf4bsn6e198v9ka.jpg,Neutral
2203,framesdb/images/frame_8xf4bsn6e198v9ka.jpg,Neutral
2204,emodb_small/images/b0oixw04w2pje644fa.jpg,Sad
2205,ade20k/images/sun_aclothkttyccszmc.jpg,Happy
2206,ade20k/images/sun_aclothkttyccszmc.jpg,Disgust
2207,framesdb/images/frame_fn20y7v34zymuw40.jpg,Neutral
2208,mscoco/images/COCO_train2014_000000028103.jpg,Happy
2209,framesdb/images/frame_7j197bj4rbuaq6ol.jpg,Neutral
2210,framesdb/images/frame_7j197bj4rbuaq6ol.jpg,Neutral
2211,framesdb/images/frame_7j197bj4rbuaq6ol.jpg,Disgust
2212,framesdb/images/frame_gdn1o86wtlbg174x.jpg,Happy
2213,framesdb/images/frame_gx3a6tetp9rylx0h.jpg,Neutral
2214,framesdb/images/frame_fvhenet2uz1vxr59.jpg,Neutral
2215,framesdb/images/frame_fvhenet2uz1vxr59.jpg,Neutral
2216,framesdb/images/frame_d4o64ld2jxmu0nsk.jpg,Happy
2217,framesdb/images/frame_d4o64ld2jxmu0nsk.jpg,Neutral
2218,framesdb/images/frame_j5ba6l0fguoh959l.jpg,Happy
2219,framesdb/images/frame_fricwrkuu46zpnoy.jpg,Neutral
2220,mscoco/images/COCO_val2014_000000093068.jpg,Neutral
2221,emodb_small/images/0yhtqcird7ohc0wn5s.jpg,Happy
2222,mscoco/images/COCO_val2014_000000208347.jpg,Surprise
2223,framesdb/images/frame_9rsrs7ecct0tkn2d.jpg,Neutral
2224,emodb_small/images/fw2kgcy7ce4buvo7d3.jpg,Neutral
2225,framesdb/images/frame_bwqemam4daaor70p.jpg,Neutral
2226,mscoco/images/COCO_val2014_000000086317.jpg,Happy
2227,framesdb/images/frame_5f5ws5lzds1weuqf.jpg,Neutral
2228,framesdb/images/frame_gcu3qypw0lkbeixt.jpg,Neutral
2229,framesdb/images/frame_0nyrxy82r3lfxbai.jpg,Neutral
2230,framesdb/images/frame_0nyrxy82r3lfxbai.jpg,Happy
2231,framesdb/images/frame_0nyrxy82r3lfxbai.jpg,Neutral
2232,framesdb/images/frame_9s9fagf1bsbs92sx.jpg,Happy
2233,framesdb/images/frame_7w22ja5x9tt4e740.jpg,Neutral
2234,framesdb/images/frame_i3ycd1mrabtrp8i6.jpg,Neutral
2235,framesdb/images/frame_k2m6bwp3k1w9fj51.jpg,Neutral
2236,framesdb/images/frame_l64wl8vyo60wkowq.jpg,Sad
2237,framesdb/images/frame_cjnisc06cezjt4ek.jpg,Neutral
2238,framesdb/images/frame_cjnisc06cezjt4ek.jpg,Neutral
2239,framesdb/images/frame_cjnisc06cezjt4ek.jpg,Happy
2240,framesdb/images/frame_in7iwijvmwxpszf3.jpg,Neutral
2241,framesdb/images/frame_in7iwijvmwxpszf3.jpg,Surprise
2242,framesdb/images/frame_5qwn3x6pwhfett0g.jpg,Neutral
2243,framesdb/images/frame_5qwn3x6pwhfett0g.jpg,Disgust
2244,framesdb/images/frame_5qwn3x6pwhfett0g.jpg,Surprise
2245,framesdb/images/frame_5qwn3x6pwhfett0g.jpg,Neutral
2246,framesdb/images/frame_5qwn3x6pwhfett0g.jpg,Neutral
2247,framesdb/images/frame_bthh4xwqqs1orb33.jpg,Neutral
2248,framesdb/images/frame_bthh4xwqqs1orb33.jpg,Neutral
2249,framesdb/images/frame_bthh4xwqqs1orb33.jpg,Neutral
2250,framesdb/images/frame_ci45rkmn0b299ivx.jpg,Neutral
2251,emodb_small/images/axtfbp5ycb85otidya.jpg,Angry
2252,framesdb/images/frame_21bvnrks8zsasrza.jpg,Disgust
2253,framesdb/images/frame_21bvnrks8zsasrza.jpg,Neutral
2254,framesdb/images/frame_3dnu5070x8pbmp4p.jpg,Happy
2255,framesdb/images/frame_0ldz88bmoxvgqove.jpg,Disgust
2256,framesdb/images/frame_l6modb9jnif0xn55.jpg,Disgust
2257,framesdb/images/frame_cdiw8wrcis87vk42.jpg,Angry
2258,framesdb/images/frame_3sms1ghd98n87tja.jpg,Neutral
2259,emodb_small/images/cdyv0pywmdv4itgeis.jpg,Angry
2260,framesdb/images/frame_im1ob44wkr4l19id.jpg,Happy
2261,framesdb/images/frame_hpo7hj7ha2sjhdhz.jpg,Neutral
2262,framesdb/images/frame_hpo7hj7ha2sjhdhz.jpg,Neutral
2263,framesdb/images/frame_hpo7hj7ha2sjhdhz.jpg,Neutral
2264,framesdb/images/frame_hpo7hj7ha2sjhdhz.jpg,Neutral
2265,emodb_small/images/77s7vrrfhazmibhvxg.jpg,Sad
2266,mscoco/images/COCO_train2014_000000438333.jpg,Surprise
2267,mscoco/images/COCO_train2014_000000438333.jpg,Neutral
2268,framesdb/images/frame_9ta1irr6he5sha8a.jpg,Happy
2269,framesdb/images/frame_9ta1irr6he5sha8a.jpg,Happy
2270,framesdb/images/frame_9ta1irr6he5sha8a.jpg,Happy
2271,framesdb/images/frame_9ta1irr6he5sha8a.jpg,Happy
2272,framesdb/images/frame_9ta1irr6he5sha8a.jpg,Happy
2273,framesdb/images/frame_lp7rrkcx6jh9crvj.jpg,Neutral
2274,framesdb/images/frame_6prj6cpw6s209mfq.jpg,Neutral
2275,framesdb/images/frame_jhexsb134adwrcxl.jpg,Neutral
2276,framesdb/images/frame_jhexsb134adwrcxl.jpg,Neutral
2277,framesdb/images/frame_jhexsb134adwrcxl.jpg,Neutral
2278,framesdb/images/frame_a47k5i0tk8l8f9f0.jpg,Neutral
2279,framesdb/images/frame_dnoblq9j32ctroqy.jpg,Neutral
2280,framesdb/images/frame_gtvgogdg4yd7yah7.jpg,Neutral
2281,framesdb/images/frame_gtvgogdg4yd7yah7.jpg,Neutral
2282,framesdb/images/frame_gtvgogdg4yd7yah7.jpg,Neutral
2283,framesdb/images/frame_kqhtpcno02eiciwn.jpg,Neutral
2284,framesdb/images/frame_ez658bzcsg75igt4.jpg,Neutral
2285,framesdb/images/frame_ez658bzcsg75igt4.jpg,Neutral
2286,framesdb/images/frame_ez658bzcsg75igt4.jpg,Neutral
2287,framesdb/images/frame_ez658bzcsg75igt4.jpg,Happy
2288,framesdb/images/frame_ez658bzcsg75igt4.jpg,Happy
2289,framesdb/images/frame_lf3tunxjsyhnsge1.jpg,Neutral
2290,framesdb/images/frame_lf3tunxjsyhnsge1.jpg,Sad
2291,framesdb/images/frame_lf3tunxjsyhnsge1.jpg,Surprise
2292,framesdb/images/frame_1qmwe8wtfn51j64t.jpg,Happy
2293,framesdb/images/frame_1qmwe8wtfn51j64t.jpg,Happy
2294,framesdb/images/frame_1qmwe8wtfn51j64t.jpg,Surprise
2295,framesdb/images/frame_1qmwe8wtfn51j64t.jpg,Happy
2296,framesdb/images/frame_1qmwe8wtfn51j64t.jpg,Neutral
2297,framesdb/images/frame_1qmwe8wtfn51j64t.jpg,Neutral
2298,framesdb/images/frame_1qmwe8wtfn51j64t.jpg,Neutral
2299,framesdb/images/frame_jywreelpz3cbfphq.jpg,Neutral
2300,framesdb/images/frame_jywreelpz3cbfphq.jpg,Neutral
2301,emodb_small/images/dffd0x4aalsu45395f.jpg,Disgust
2302,emodb_small/images/18ps8yj7gmicg4agdh.jpg,Neutral
2303,emodb_small/images/18ps8yj7gmicg4agdh.jpg,Disgust
2304,emodb_small/images/18ps8yj7gmicg4agdh.jpg,Happy
2305,framesdb/images/frame_hc0di4ca1h16vsmg.jpg,Neutral
2306,framesdb/images/frame_hc0di4ca1h16vsmg.jpg,Neutral
2307,emodb_small/images/239nuja0p4dal6f660.jpg,Neutral
2308,emodb_small/images/239nuja0p4dal6f660.jpg,Happy
2309,framesdb/images/frame_93tcdg4jppl8h0na.jpg,Neutral
2310,framesdb/images/frame_93tcdg4jppl8h0na.jpg,Disgust
2311,framesdb/images/frame_8aegxp5vz4ia4trm.jpg,Neutral
2312,framesdb/images/frame_8aegxp5vz4ia4trm.jpg,Happy
2313,framesdb/images/frame_8aegxp5vz4ia4trm.jpg,Neutral
2314,framesdb/images/frame_8aegxp5vz4ia4trm.jpg,Happy
2315,framesdb/images/frame_ft1d0679y9rfsc1w.jpg,Neutral
2316,framesdb/images/frame_k0l3cniz9evme1pw.jpg,Neutral
2317,framesdb/images/frame_jwtq2lw5hy2n66gm.jpg,Neutral
2318,framesdb/images/frame_2pyy2ut2342fuebk.jpg,Fear
2319,framesdb/images/frame_2pyy2ut2342fuebk.jpg,Neutral
2320,framesdb/images/frame_3jva3md7s1m0ylmd.jpg,Neutral
2321,ade20k/images/sun_acsldcxlxkocudco.jpg,Happy
2322,framesdb/images/frame_ccbqltreum9mn76w.jpg,Happy
2323,framesdb/images/frame_ccbqltreum9mn76w.jpg,Happy
2324,framesdb/images/frame_ccbqltreum9mn76w.jpg,Neutral
2325,framesdb/images/frame_koke7bbir73n8lz4.jpg,Neutral
2326,mscoco/images/COCO_train2014_000000539167.jpg,Surprise
2327,mscoco/images/COCO_train2014_000000539167.jpg,Happy
2328,framesdb/images/frame_et4mu37aggjfyw2u.jpg,Disgust
2329,framesdb/images/frame_et4mu37aggjfyw2u.jpg,Neutral
2330,framesdb/images/frame_et4mu37aggjfyw2u.jpg,Happy
2331,framesdb/images/frame_et4mu37aggjfyw2u.jpg,Disgust
2332,framesdb/images/frame_g1xbnvk27f2stvow.jpg,Happy
2333,framesdb/images/frame_g1xbnvk27f2stvow.jpg,Neutral
2334,framesdb/images/frame_g1xbnvk27f2stvow.jpg,Neutral
2335,framesdb/images/frame_g1xbnvk27f2stvow.jpg,Neutral
2336,framesdb/images/frame_1c1rbxoj8kt02rr3.jpg,Neutral
2337,framesdb/images/frame_gff76u5yabrv8i96.jpg,Happy
2338,mscoco/images/COCO_train2014_000000223831.jpg,Neutral
2339,mscoco/images/COCO_train2014_000000277858.jpg,Neutral
2340,framesdb/images/frame_br4jc2d7y8b32sy6.jpg,Neutral
2341,framesdb/images/frame_3vfl9dqbtiv8t080.jpg,Neutral
2342,framesdb/images/frame_3vfl9dqbtiv8t080.jpg,Neutral
2343,framesdb/images/frame_3vfl9dqbtiv8t080.jpg,Neutral
2344,framesdb/images/frame_3vfl9dqbtiv8t080.jpg,Neutral
2345,framesdb/images/frame_3vfl9dqbtiv8t080.jpg,Neutral
2346,framesdb/images/frame_4sgbd43z44tw3y8l.jpg,Neutral
2347,framesdb/images/frame_4sgbd43z44tw3y8l.jpg,Neutral
2348,framesdb/images/frame_4sgbd43z44tw3y8l.jpg,Neutral
2349,framesdb/images/frame_0d57m2yowdfks1gv.jpg,Surprise
2350,framesdb/images/frame_0d57m2yowdfks1gv.jpg,Neutral
2351,framesdb/images/frame_0d57m2yowdfks1gv.jpg,Neutral
2352,framesdb/images/frame_64en27rv67p2o153.jpg,Surprise
2353,framesdb/images/frame_d5yp4xazi86s12no.jpg,Neutral
2354,framesdb/images/frame_gurffndp0v21msc3.jpg,Happy
2355,framesdb/images/frame_gv6yoc2wg5vu1377.jpg,Neutral
2356,framesdb/images/frame_gv6yoc2wg5vu1377.jpg,Neutral
2357,framesdb/images/frame_egpmlg54yad8pgs7.jpg,Neutral
2358,framesdb/images/frame_1rc055tjczygohxy.jpg,Neutral
2359,framesdb/images/frame_cfajf47u5kiaqzxx.jpg,Happy
2360,framesdb/images/frame_40rohahvtan0o6ee.jpg,Neutral
2361,framesdb/images/frame_gep0f42wpsfs1qey.jpg,Neutral
2362,framesdb/images/frame_drkl1kg0wme3qov6.jpg,Disgust
2363,framesdb/images/frame_3fcvg3l35pikck37.jpg,Neutral
2364,mscoco/images/COCO_train2014_000000381856.jpg,Neutral
2365,framesdb/images/frame_0u4z5ie3pbf3wotx.jpg,Angry
2366,framesdb/images/frame_135va4c52g8mopeo.jpg,Neutral
2367,framesdb/images/frame_ambbqvm735d5h5pi.jpg,Neutral
2368,framesdb/images/frame_c021n9481r5uswvq.jpg,Disgust
2369,framesdb/images/frame_c021n9481r5uswvq.jpg,Disgust
2370,framesdb/images/frame_ee553qdpgglyjb59.jpg,Neutral
2371,framesdb/images/frame_8ul8u8xam7fkakqg.jpg,Disgust
2372,framesdb/images/frame_8ul8u8xam7fkakqg.jpg,Neutral
2373,framesdb/images/frame_8ul8u8xam7fkakqg.jpg,Happy
2374,framesdb/images/frame_8ul8u8xam7fkakqg.jpg,Disgust
2375,framesdb/images/frame_8ul8u8xam7fkakqg.jpg,Disgust
2376,framesdb/images/frame_guioy8i4w963fztm.jpg,Sad
2377,framesdb/images/frame_guioy8i4w963fztm.jpg,Neutral
2378,framesdb/images/frame_leucyd2l1en5abk6.jpg,Surprise
2379,framesdb/images/frame_leucyd2l1en5abk6.jpg,Happy
2380,ade20k/images/sun_bgueciiegzpmgzss.jpg,Happy
2381,framesdb/images/frame_iymim0dglzayoc3r.jpg,Neutral
2382,ade20k/images/sun_ajysbuftrejrngwe.jpg,Neutral
2383,mscoco/images/COCO_train2014_000000561643.jpg,Neutral
2384,mscoco/images/COCO_train2014_000000561643.jpg,Happy
2385,framesdb/images/frame_l8658sw9lqtpucae.jpg,Happy
2386,framesdb/images/frame_38aqrxr48tl5r7r7.jpg,Neutral
2387,framesdb/images/frame_7he4tu10zw15ez88.jpg,Fear
2388,framesdb/images/frame_kqa25u9dm3yg60ki.jpg,Happy
2389,framesdb/images/frame_eoww37fstu2uythy.jpg,Disgust
2390,framesdb/images/frame_eoww37fstu2uythy.jpg,Neutral
2391,framesdb/images/frame_eoww37fstu2uythy.jpg,Happy
2392,framesdb/images/frame_j0xzsnmfh9k2uxkr.jpg,Neutral
2393,framesdb/images/frame_j0xzsnmfh9k2uxkr.jpg,Neutral
2394,framesdb/images/frame_j0xzsnmfh9k2uxkr.jpg,Neutral
2395,framesdb/images/frame_j0xzsnmfh9k2uxkr.jpg,Neutral
2396,framesdb/images/frame_m4x683r7cqnetevz.jpg,Happy
2397,framesdb/images/frame_9acyhcyil3ljcm5g.jpg,Neutral
2398,framesdb/images/frame_9acyhcyil3ljcm5g.jpg,Surprise
2399,framesdb/images/frame_9lvm09pi3zd2jd8f.jpg,Neutral
2400,framesdb/images/frame_01rhuqfr74cr912b.jpg,Happy
2401,framesdb/images/frame_018xiuddqzdd7fm0.jpg,Neutral
2402,framesdb/images/frame_018xiuddqzdd7fm0.jpg,Neutral
2403,framesdb/images/frame_j91jsawkajzv8eig.jpg,Neutral
2404,framesdb/images/frame_6tnw8ctjzlozrmag.jpg,Neutral
2405,framesdb/images/frame_5zp2p7nkrz45my0i.jpg,Happy
2406,framesdb/images/frame_0axzuyjdl9baxeqr.jpg,Happy
2407,framesdb/images/frame_0axzuyjdl9baxeqr.jpg,Neutral
2408,framesdb/images/frame_0axzuyjdl9baxeqr.jpg,Neutral
2409,framesdb/images/frame_0axzuyjdl9baxeqr.jpg,Neutral
2410,framesdb/images/frame_0axzuyjdl9baxeqr.jpg,Neutral
2411,framesdb/images/frame_fv2e1prexmsmjo40.jpg,Neutral
2412,framesdb/images/frame_l3vdjoeltfbs1wkv.jpg,Surprise
2413,emodb_small/images/8gh4sv309bb1h193iv.jpg,Disgust
2414,framesdb/images/frame_aktn5nkr0wprfqfl.jpg,Neutral
2415,framesdb/images/frame_cmp8u0erdidtpgqp.jpg,Happy
2416,framesdb/images/frame_gowbmvs2n7ldxkkx.jpg,Neutral
2417,framesdb/images/frame_gowbmvs2n7ldxkkx.jpg,Happy
2418,framesdb/images/frame_gowbmvs2n7ldxkkx.jpg,Neutral
